word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
form,KET,1,表格；形式,n.,日常沟通,We talked about the form today.,我们今天谈到了表格。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,fɒ:m,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,form,discussion,form · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了表格。小乐说：“We talked about the form today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,form,我们今天谈到了表格。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 form 说一句自己的话。
free,KET,1,免费的；自由的,adj; adv.,日常沟通,The books are free.,这些书是免费的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,fri:,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,free,authored,free · 单词里的小故事,小乐和朋友交换今天的小发现。这些书是免费的。小乐说：“The books are free.”朋友听懂了，也想起自己遇到过的事。,,The books are __________.,free,这些书是免费的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 free 说一句自己的话。
french fries,KET,3,炸薯条,n.,日常沟通,These french fries taste good.,这份炸薯条味道很好。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,frentʃ fraɪz,https://github.com/skywind3000/ECDICT,offline-materials,french fries,food,french fries · 单词里的小故事,小乐第一次给家人当小帮手，端出一份食物。这份炸薯条味道很好。小乐说：“These french fries taste good.”朋友听懂了，也想起自己遇到过的事。,,These __________ taste good.,french fries,这份炸薯条味道很好。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 french fries 说一句自己的话。
friday,KET,1,星期五,n.,日常沟通,Our class meets on Friday.,我们班在星期五上课。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'fraidi,https://github.com/skywind3000/ECDICT,offline-materials,Friday,date,Friday · 单词里的小故事,小乐在日历上画了一个圈，提醒自己别忘记这个日子。我们班在星期五上课。小乐说：“Our class meets on Friday.”朋友听懂了，也想起自己遇到过的事。,,Our class meets on __________.,Friday,我们班在星期五上课。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 Friday 说一句自己的话。
fridge,KET,2,电冰箱,n.,日常沟通,We need the fridge today.,我们今天需要电冰箱。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,fridʒ,https://github.com/skywind3000/ECDICT,offline-materials,fridge,equipment,fridge · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要电冰箱。小乐说：“We need the fridge today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,fridge,我们今天需要电冰箱。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 fridge 说一句自己的话。
fried,KET,3,油炸的,adj.,日常沟通,I would like a fried egg.,我想要一个煎鸡蛋。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,fraid,https://github.com/skywind3000/ECDICT,offline-materials,fried,authored,fried · 单词里的小故事,小乐和朋友交换今天的小发现。我想要一个煎鸡蛋。小乐说：“I would like a fried egg.”朋友听懂了，也想起自己遇到过的事。,,I would like a __________ egg.,fried,我想要一个煎鸡蛋。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 fried 说一句自己的话。
frightened,KET,2,害怕的；受惊吓的,adj.,日常沟通,I feel frightened today.,我今天感到害怕的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'frait(ә)nd,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,frightened,feeling,frightened · 单词里的小故事,老师请大家用一个词说说今天的感受，小乐先举了手。我今天感到害怕的。小乐说：“I feel frightened today.”朋友听懂了，也想起自己遇到过的事。,,I feel __________ today.,frightened,我今天感到害怕的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 frightened 说一句自己的话。
frog,KET,2,青蛙,n.,日常沟通,We saw the frog in a picture.,我们在图片里看到了青蛙。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,frɒg,https://github.com/skywind3000/ECDICT,offline-materials,frog,animal,frog · 单词里的小故事,小乐翻开一本动物画册，在其中一页停了下来。我们在图片里看到了青蛙。小乐说：“We saw the frog in a picture.”朋友听懂了，也想起自己遇到过的事。,,We saw the __________ in a picture.,frog,我们在图片里看到了青蛙。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 frog 说一句自己的话。
from,KET,1,从；来自；根据,prep.,日常沟通,I am from China.,我来自中国。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,frɒm,https://github.com/skywind3000/ECDICT,offline-materials,from,authored,from · 单词里的小故事,小乐和朋友交换今天的小发现。我来自中国。小乐说：“I am from China.”朋友听懂了，也想起自己遇到过的事。,,I am __________ China.,from,我来自中国。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 from 说一句自己的话。
front,KET,1,前面；开头；前线,n.,日常沟通,We talked about the front today.,我们今天谈到了前面。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,frʌnt,https://github.com/skywind3000/ECDICT,offline-materials,front,discussion,front · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了前面。小乐说：“We talked about the front today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,front,我们今天谈到了前面。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 front 说一句自己的话。
fruit,KET,1,水果；果类；结果,n.,日常沟通,This fruit tastes good.,这份水果味道很好。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,fru:t,https://github.com/skywind3000/ECDICT,offline-materials,fruit,food,fruit · 单词里的小故事,小乐第一次给家人当小帮手，端出一份食物。这份水果味道很好。小乐说：“This fruit tastes good.”朋友听懂了，也想起自己遇到过的事。,,This __________ tastes good.,fruit,这份水果味道很好。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 fruit 说一句自己的话。
fun,KET,2,乐趣；有趣的,adj; n.,日常沟通,It is a fun story.,这是一个乐趣故事。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,fʌn,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,fun,story-quality,fun · 单词里的小故事,读完一本故事书，小乐想用一句话向朋友介绍它。这是一个乐趣故事。小乐说：“It is a fun story.”朋友听懂了，也想起自己遇到过的事。,,It is a __________ story.,fun,这是一个乐趣故事。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 fun 说一句自己的话。
funny,KET,1,好笑的；有趣的；滑稽的,adj.,日常沟通,It is a funny story.,这是一个好笑的故事。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'fʌni,https://github.com/skywind3000/ECDICT,offline-materials,funny,story-quality,funny · 单词里的小故事,读完一本故事书，小乐想用一句话向朋友介绍它。这是一个好笑的故事。小乐说：“It is a funny story.”朋友听懂了，也想起自己遇到过的事。,,It is a __________ story.,funny,这是一个好笑的故事。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 funny 说一句自己的话。
fur,KET,2,毛皮,n.,日常沟通,I like your fur.,我喜欢你的毛皮。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,fә:,https://github.com/skywind3000/ECDICT,offline-materials,fur,clothes,fur · 单词里的小故事,出门前，小乐注意到了朋友的穿着。我喜欢你的毛皮。小乐说：“I like your fur.”朋友听懂了，也想起自己遇到过的事。,,I like your __________.,fur,我喜欢你的毛皮。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 fur 说一句自己的话。
further,KET,1,更远的；此外的；更多的,adj.,日常沟通,We need to walk a little further.,我们需要再走远一点。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'fә:ðә,https://github.com/skywind3000/ECDICT,offline-materials,further,authored,further · 单词里的小故事,小乐和朋友交换今天的小发现。我们需要再走远一点。小乐说：“We need to walk a little further.”朋友听懂了，也想起自己遇到过的事。,,We need to walk a little __________.,further,我们需要再走远一点。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 further 说一句自己的话。
future,KET,1,未来；将来,n.,日常沟通,We talked about our future plans.,我们谈论了未来的计划。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'fju:tʃә,https://github.com/skywind3000/ECDICT,offline-materials,future,authored,future · 单词里的小故事,小乐和朋友交换今天的小发现。我们谈论了未来的计划。小乐说：“We talked about our future plans.”朋友听懂了，也想起自己遇到过的事。,,We talked about our __________ plans.,future,我们谈论了未来的计划。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 future 说一句自己的话。
gallery,KET,1,美术馆；画廊,n.,日常沟通,We saw pictures in the gallery.,我们在美术馆看了画。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'gælәri,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,gallery,authored,gallery · 单词里的小故事,小乐和朋友交换今天的小发现。我们在美术馆看了画。小乐说：“We saw pictures in the gallery.”朋友听懂了，也想起自己遇到过的事。,,We saw pictures in the __________.,gallery,我们在美术馆看了画。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 gallery 说一句自己的话。
game,KET,1,游戏；比赛,n.,日常沟通,We talked about the game today.,我们今天谈到了游戏。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,geim,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,game,discussion,game · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了游戏。小乐说：“We talked about the game today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,game,我们今天谈到了游戏。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 game 说一句自己的话。
garage,KET,2,车库；汽车修理厂；机库,n.,日常沟通,We visited the garage today.,我们今天参观了车库。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,gә'rɑ:ʒ. 'gærɑ:ʒ,https://github.com/skywind3000/ECDICT,offline-materials,garage,place,garage · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了车库。小乐说：“We visited the garage today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,garage,我们今天参观了车库。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 garage 说一句自己的话。
garden,KET,1,花园；果园；菜园,n.,日常沟通,We visited the garden today.,我们今天参观了花园。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'gɑ:dn,https://github.com/skywind3000/ECDICT,offline-materials,garden,place,garden · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了花园。小乐说：“We visited the garden today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,garden,我们今天参观了花园。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 garden 说一句自己的话。
garlic,KET,2,大蒜,n.,日常沟通,This garlic tastes good.,这份大蒜味道很好。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'gɑ:lik,https://github.com/skywind3000/ECDICT,offline-materials,garlic,food,garlic · 单词里的小故事,小乐第一次给家人当小帮手，端出一份食物。这份大蒜味道很好。小乐说：“This garlic tastes good.”朋友听懂了，也想起自己遇到过的事。,,This __________ tastes good.,garlic,这份大蒜味道很好。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 garlic 说一句自己的话。
gas,KET,1,气体；汽油；瓦斯,n.,日常沟通,We visited the gas today.,我们今天参观了气体。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,gæs,https://github.com/skywind3000/ECDICT,offline-materials,gas,place,gas · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了气体。小乐说：“We visited the gas today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,gas,我们今天参观了气体。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 gas 说一句自己的话。
gas station,KET,3,加油站,n.,日常沟通,We visited the gas station today.,我们今天参观了加油站。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,gas station,place,gas station · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了加油站。小乐说：“We visited the gas station today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,gas station,我们今天参观了加油站。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 gas station 说一句自己的话。
gate,KET,1,门；牌楼；大门,n.,日常沟通,We talked about the gate today.,我们今天谈到了门。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,geit,https://github.com/skywind3000/ECDICT,offline-materials,gate,discussion,gate · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了门。小乐说：“We talked about the gate today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,gate,我们今天谈到了门。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 gate 说一句自己的话。
geography,KET,2,地理学；地理,n.,日常沟通,We learn about geography at school.,我们在学校学习地理学。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,dʒi'ɒgrәfi,https://github.com/skywind3000/ECDICT,offline-materials,geography,school,geography · 单词里的小故事,小乐把今天在学校学到的内容讲给家人听。我们在学校学习地理学。小乐说：“We learn about geography at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about __________ at school.,geography,我们在学校学习地理学。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 geography 说一句自己的话。
get back,KET,3,回来；恢复；送回,v.,日常沟通,What time will you get back?,你几点会回来？,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,get back,authored,get back · 单词里的小故事,小乐和朋友交换今天的小发现。你几点会回来？小乐说：“What time will you get back?”朋友听懂了，也想起自己遇到过的事。,,What time will you __________?,get back,你几点会回来？,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 get back 说一句自己的话。
get dressed,KET,3,穿衣服,v.,日常沟通,I get dressed before breakfast.,我在早饭前穿好衣服。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ɡet drest,https://github.com/skywind3000/ECDICT,offline-materials,get dressed,authored,get dressed · 单词里的小故事,小乐和朋友交换今天的小发现。我在早饭前穿好衣服。小乐说：“I get dressed before breakfast.”朋友听懂了，也想起自己遇到过的事。,,I __________ before breakfast.,get dressed,我在早饭前穿好衣服。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 get dressed 说一句自己的话。
get fit,KET,2,锻炼以保持健康,v.,日常沟通,I run every day to get fit.,我每天跑步来强健身体。,[],作为一个常用表达整体理解，先跟读再结合场景练习。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,原创课堂释义,offline-materials,get fit,authored,get fit · 单词里的小故事,小乐和朋友交换今天的小发现。我每天跑步来强健身体。小乐说：“I run every day to get fit.”朋友听懂了，也想起自己遇到过的事。,,I run every day to __________.,get fit,我每天跑步来强健身体。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 get fit 说一句自己的话。
get married,KET,3,结婚；结亲；成家立室,v.,日常沟通,They plan to get married next year.,他们计划明年结婚。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ɡet ˈmærid,https://github.com/skywind3000/ECDICT,offline-materials,get married,authored,get married · 单词里的小故事,小乐和朋友交换今天的小发现。他们计划明年结婚。小乐说：“They plan to get married next year.”朋友听懂了，也想起自己遇到过的事。,,They plan to __________ next year.,get married,他们计划明年结婚。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 get married 说一句自己的话。
get off,KET,3,下来；脱下；出发,phr v.,日常沟通,We get off the bus here.,我们在这里下公交车。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,get off,authored,get off · 单词里的小故事,小乐和朋友交换今天的小发现。我们在这里下公交车。小乐说：“We get off the bus here.”朋友听懂了，也想起自己遇到过的事。,,We __________ the bus here.,get off,我们在这里下公交车。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 get off 说一句自己的话。
get on,KET,3,生活；融洽相处；进展,phr v.,日常沟通,Let's get on the bus.,我们上公交车吧。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,get on,authored,get on · 单词里的小故事,小乐和朋友交换今天的小发现。我们上公交车吧。小乐说：“Let's get on the bus.”朋友听懂了，也想起自己遇到过的事。,,Let's __________ the bus.,get on,我们上公交车吧。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 get on 说一句自己的话。
get up,KET,3,起床；起身,phr v.,日常沟通,I get up at seven.,我七点起床。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,get up,authored,get up · 单词里的小故事,小乐和朋友交换今天的小发现。我七点起床。小乐说：“I get up at seven.”朋友听懂了，也想起自己遇到过的事。,,I __________ at seven.,get up,我七点起床。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 get up 说一句自己的话。
gift,KET,1,礼物；赠予；天才,n.,日常沟通,We need the gift today.,我们今天需要礼物。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,gift,https://github.com/skywind3000/ECDICT,offline-materials,gift,equipment,gift · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要礼物。小乐说：“We need the gift today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,gift,我们今天需要礼物。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 gift 说一句自己的话。
girl,KET,1,女孩；少女；女佣,n.,日常沟通,This story is about a girl.,这个故事讲的是一位女孩。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,gә:l,https://github.com/skywind3000/ECDICT,offline-materials,girl,person,girl · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位女孩。小乐说：“This story is about a girl.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,girl,这个故事讲的是一位女孩。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 girl 说一句自己的话。
give,KET,1,给；授予；供给,v.,日常沟通,Please give me the book.,请把书给我。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,giv,https://github.com/skywind3000/ECDICT,offline-materials,give,authored,give · 单词里的小故事,小乐和朋友交换今天的小发现。请把书给我。小乐说：“Please give me the book.”朋友听懂了，也想起自己遇到过的事。,,Please __________ me the book.,give,请把书给我。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 give 说一句自己的话。
give back,KET,3,归还；恢复；后退,v.,日常沟通,Please give back my pen.,请把笔还给我。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,give back,authored,give back · 单词里的小故事,小乐和朋友交换今天的小发现。请把笔还给我。小乐说：“Please give back my pen.”朋友听懂了，也想起自己遇到过的事。,,Please __________ my pen.,give back,请把笔还给我。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 give back 说一句自己的话。
glass,KET,1,玻璃；玻璃杯；透镜,n; adj.,日常沟通,We need the glass today.,我们今天需要玻璃。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,glɑ:s,https://github.com/skywind3000/ECDICT,offline-materials,glass,equipment,glass · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要玻璃。小乐说：“We need the glass today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,glass,我们今天需要玻璃。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 glass 说一句自己的话。
glasses,KET,3,眼镜,n pl.,日常沟通,I like your glasses.,我喜欢你的眼镜。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'glɑ:siz,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,glasses,clothes,glasses · 单词里的小故事,出门前，小乐注意到了朋友的穿着。我喜欢你的眼镜。小乐说：“I like your glasses.”朋友听懂了，也想起自己遇到过的事。,,I like your __________.,glasses,我喜欢你的眼镜。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 glasses 说一句自己的话。
go out,KET,3,出去；熄灭；过时,phr v.,日常沟通,We can go out after lunch.,我们午饭后可以出去。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,go out,authored,go out · 单词里的小故事,小乐和朋友交换今天的小发现。我们午饭后可以出去。小乐说：“We can go out after lunch.”朋友听懂了，也想起自己遇到过的事。,,We can __________ after lunch.,go out,我们午饭后可以出去。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 go out 说一句自己的话。
goal,KET,1,目标；终点；得分,n.,日常沟通,We talked about the goal today.,我们今天谈到了目标。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,gәul,https://github.com/skywind3000/ECDICT,offline-materials,goal,discussion,goal · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了目标。小乐说：“We talked about the goal today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,goal,我们今天谈到了目标。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 goal 说一句自己的话。
goat,KET,2,山羊；替罪羊；色鬼,n.,日常沟通,We saw the goat in a picture.,我们在图片里看到了山羊。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,gәut,https://github.com/skywind3000/ECDICT,offline-materials,goat,animal,goat · 单词里的小故事,小乐翻开一本动物画册，在其中一页停了下来。我们在图片里看到了山羊。小乐说：“We saw the goat in a picture.”朋友听懂了，也想起自己遇到过的事。,,We saw the __________ in a picture.,goat,我们在图片里看到了山羊。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 goat 说一句自己的话。
gold,KET,1,黄金；金色的,n; adj.,日常沟通,We talked about the gold today.,我们今天谈到了黄金。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,gәuld,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,gold,discussion,gold · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了黄金。小乐说：“We talked about the gold today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,gold,我们今天谈到了黄金。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 gold 说一句自己的话。
golden,KET,2,金的；含金的；金色的,adj.,日常沟通,This box is golden.,这个盒子是金的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'gәuldn,https://github.com/skywind3000/ECDICT,offline-materials,golden,object-quality,golden · 单词里的小故事,朋友闭上眼睛，让小乐描述面前的盒子。这个盒子是金的。小乐说：“This box is golden.”朋友听懂了，也想起自己遇到过的事。,,This box is __________.,golden,这个盒子是金的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 golden 说一句自己的话。
