word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
happily,PET,2,幸福地；快乐地；幸好,adv.,日常沟通,The children played happily.,孩子们开心地玩耍。,"[{""text"": ""happy"", ""kind"": ""root"", ""meaning"": ""快乐的""}, {""text"": ""-ly"", ""kind"": ""suffix"", ""meaning"": ""以……的方式（构成副词）"", ""story"": ""-ly 在古英语中有表示“像……的”的形容词形式，也有表示“以某种方式”的副词形式。今天同样的结尾仍有不同工作。先问它是在描写一个人或物，还是在说明怎样做事。"", ""source"": ""https://www.merriam-webster.com/dictionary/ly-""}]",这是词基与派生词的关系。拼写发生了变化，请把本课目标单词完整写对；构词成分不是原词的逐字切片。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hæpili,https://github.com/skywind3000/ECDICT,offline-materials,happily,authored,happily · 单词里的小故事,小乐和朋友交换今天的小发现。孩子们开心地玩耍。小乐说：“The children played happily.”朋友听懂了，也想起自己遇到过的事。,,The children played __________.,happily,孩子们开心地玩耍。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""The children play happily in the garden."", ""zh"": ""孩子们在花园里开心地玩耍。""}]",想象你也在这个场景里。用 happily 说一句自己的话。
happiness,PET,2,幸福；快乐,n.,日常沟通,Music brings her happiness.,音乐带给她快乐。,"[{""text"": ""happy"", ""kind"": ""root"", ""meaning"": ""快乐的""}, {""text"": ""-ness"", ""kind"": ""suffix"", ""meaning"": ""性质或状态（构成名词）"", ""story"": ""-ness 在古英语里已经用来构成表示性质或状态的名词。一个形容词描述“怎么样”，加上这个结尾，我们就能谈论“这种状态或品质”本身。"", ""source"": ""https://www.merriam-webster.com/dictionary/-ness""}]",这是词基与派生词的关系。拼写发生了变化，请把本课目标单词完整写对；构词成分不是原词的逐字切片。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hæpinis,原创课堂释义与例句,offline-materials,happiness,authored,happiness · 单词里的小故事,放学时，小乐看见很久没见的朋友在门口等她。两个人边走边笑。那种藏不住的快乐，就写在她的脸上。这就是 happiness 留下的画面。,,Music brings her __________.,happiness,音乐带给她快乐。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""Her face is full of happiness."", ""zh"": ""她的脸上洋溢着幸福。""}]",什么小事会给你带来快乐？
hardly,PET,1,刚刚；几乎不；勉强是,adv.,日常沟通,I can hardly hear you.,我几乎听不见你说话。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hɑ:dli,https://github.com/skywind3000/ECDICT,offline-materials,hardly,authored,hardly · 单词里的小故事,小乐和朋友交换今天的小发现。我几乎听不见你说话。小乐说：“I can hardly hear you.”朋友听懂了，也想起自己遇到过的事。,,I can __________ hear you.,hardly,我几乎听不见你说话。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hardly 说一句自己的话。
hardware,PET,2,硬件；五金器具；零件,n.,日常沟通,We need the hardware today.,我们今天需要硬件。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hɑ:dwєә,https://github.com/skywind3000/ECDICT,offline-materials,hardware,equipment,hardware · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要硬件。小乐说：“We need the hardware today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,hardware,我们今天需要硬件。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hardware 说一句自己的话。
headline,PET,2,大标题；新闻摘要,n.,日常沟通,We talked about the headline today.,我们今天谈到了大标题。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hedlain,https://github.com/skywind3000/ECDICT,offline-materials,headline,discussion,headline · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了大标题。小乐说：“We talked about the headline today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,headline,我们今天谈到了大标题。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 headline 说一句自己的话。
heat,PET,1,热；热度；体温,n.,日常沟通,We talked about the heat today.,我们今天谈到了热。,"[{""text"": ""heat"", ""kind"": ""root"", ""meaning"": ""加热""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hi:t,https://github.com/skywind3000/ECDICT,offline-materials,heat,nature,heat · 单词里的小故事,小乐观察完身边的世界，回教室讲了一件事。我们今天谈到了热。小乐说：“We talked about the heat today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,heat,我们今天谈到了热。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 heat 说一句自己的话。
heater,PET,2,加热器；灯丝；加热工,n.,日常沟通,We need the heater today.,我们今天需要加热器。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hi:tә,https://github.com/skywind3000/ECDICT,offline-materials,heater,equipment,heater · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要加热器。小乐说：“We need the heater today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,heater,我们今天需要加热器。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 heater 说一句自己的话。
heel,PET,2,脚后跟；踵；后部,n.,日常沟通,We learn about the heel at school.,我们在学校了解脚后跟。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hi:l,https://github.com/skywind3000/ECDICT,offline-materials,heel,body,heel · 单词里的小故事,小乐在课堂上做一张认识自己的知识卡。我们在学校了解脚后跟。小乐说：“We learn about the heel at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about the __________ at school.,heel,我们在学校了解脚后跟。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 heel 说一句自己的话。
height,PET,1,高度；海拔；高地,n.,日常沟通,We learn about the height at school.,我们在学校了解高度。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hait,https://github.com/skywind3000/ECDICT,offline-materials,height,body,height · 单词里的小故事,小乐在课堂上做一张认识自己的知识卡。我们在学校了解高度。小乐说：“We learn about the height at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about the __________ at school.,height,我们在学校了解高度。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 height 说一句自己的话。
helmet,PET,2,钢盔；盔；防护帽,n.,日常沟通,I like your helmet.,我喜欢你的钢盔。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'helmit,https://github.com/skywind3000/ECDICT,offline-materials,helmet,clothes,helmet · 单词里的小故事,出门前，小乐注意到了朋友的穿着。我喜欢你的钢盔。小乐说：“I like your helmet.”朋友听懂了，也想起自己遇到过的事。,,I like your __________.,helmet,我喜欢你的钢盔。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 helmet 说一句自己的话。
herb,PET,2,药草；香草,n.,日常沟通,We add this herb to the soup.,我们往汤里加这种香草。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hә:b,https://github.com/skywind3000/ECDICT,offline-materials,herb,authored,herb · 单词里的小故事,小乐和朋友交换今天的小发现。我们往汤里加这种香草。小乐说：“We add this herb to the soup.”朋友听懂了，也想起自己遇到过的事。,,We add this __________ to the soup.,herb,我们往汤里加这种香草。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 herb 说一句自己的话。
hero,PET,2,英雄；超越常人者；男主角,n.,日常沟通,This story is about a hero.,这个故事讲的是一位英雄。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hiәrәu,https://github.com/skywind3000/ECDICT,offline-materials,hero,person,hero · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位英雄。小乐说：“This story is about a hero.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,hero,这个故事讲的是一位英雄。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hero 说一句自己的话。
heroine,PET,3,巾帼英雄；烈妇；女主角,n.,日常沟通,This story is about a heroine.,这个故事讲的是一位巾帼英雄。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'herәuin,https://github.com/skywind3000/ECDICT,offline-materials,heroine,person,heroine · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位巾帼英雄。小乐说：“This story is about a heroine.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,heroine,这个故事讲的是一位巾帼英雄。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 heroine 说一句自己的话。
hidden,PET,2,隐藏的,adj.,日常沟通,This box is hidden.,这个盒子是隐藏的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hidn,https://github.com/skywind3000/ECDICT,offline-materials,hidden,object-quality,hidden · 单词里的小故事,朋友闭上眼睛，让小乐描述面前的盒子。这个盒子是隐藏的。小乐说：“This box is hidden.”朋友听懂了，也想起自己遇到过的事。,,This box is __________.,hidden,这个盒子是隐藏的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hidden 说一句自己的话。
hide,PET,1,藏；隐瞒；遮避,v.,日常沟通,Do not hide the ball.,不要把球藏起来。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,haid,https://github.com/skywind3000/ECDICT,offline-materials,hide,authored,hide · 单词里的小故事,小乐和朋友交换今天的小发现。不要把球藏起来。小乐说：“Do not hide the ball.”朋友听懂了，也想起自己遇到过的事。,,Do not __________ the ball.,hide,不要把球藏起来。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hide 说一句自己的话。
high jump,PET,3,跳高,n.,日常沟通,I want to learn more about high jump.,我想多了解一些跳高。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hai dʒʌmp,https://github.com/skywind3000/ECDICT,offline-materials,high jump,activity,high jump · 单词里的小故事,班级要举办兴趣日，小乐选了自己想了解的活动。我想多了解一些跳高。小乐说：“I want to learn more about high jump.”朋友听懂了，也想起自己遇到过的事。,,I want to learn more about __________.,high jump,我想多了解一些跳高。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 high jump 说一句自己的话。
hire,PET,2,雇用；租用,v; n.,日常沟通,We can hire a bike for the day.,我们可以租一辆自行车用一天。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,haiә,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,hire,authored,hire · 单词里的小故事,小乐和朋友交换今天的小发现。我们可以租一辆自行车用一天。小乐说：“We can hire a bike for the day.”朋友听懂了，也想起自己遇到过的事。,,We can __________ a bike for the day.,hire,我们可以租一辆自行车用一天。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hire 说一句自己的话。
historic,PET,2,历史上著名的；有历史性的,adj.,日常沟通,We visited a historic building.,我们参观了一座有历史意义的建筑。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hi'stɒrik,https://github.com/skywind3000/ECDICT,offline-materials,historic,authored,historic · 单词里的小故事,小乐和朋友交换今天的小发现。我们参观了一座有历史意义的建筑。小乐说：“We visited a historic building.”朋友听懂了，也想起自己遇到过的事。,,We visited a __________ building.,historic,我们参观了一座有历史意义的建筑。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 historic 说一句自己的话。
historical,PET,1,历史的；史实的；历史上的,adj.,日常沟通,We visited a historical museum.,我们参观了一座历史博物馆。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hi'stɒrikәl,https://github.com/skywind3000/ECDICT,offline-materials,historical,authored,historical · 单词里的小故事,小乐和朋友交换今天的小发现。我们参观了一座历史博物馆。小乐说：“We visited a historical museum.”朋友听懂了，也想起自己遇到过的事。,,We visited a __________ museum.,historical,我们参观了一座历史博物馆。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 historical 说一句自己的话。
hitchhike,PET,3,搭便车,v.,日常沟通,They used to hitchhike to save money.,他们以前常搭便车来省钱。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hitʃhaik,https://github.com/skywind3000/ECDICT,offline-materials,hitchhike,authored,hitchhike · 单词里的小故事,小乐和朋友交换今天的小发现。他们以前常搭便车来省钱。小乐说：“They used to hitchhike to save money.”朋友听懂了，也想起自己遇到过的事。,,They used to __________ to save money.,hitchhike,他们以前常搭便车来省钱。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hitchhike 说一句自己的话。
hold up,PET,3,举起；支撑；继续下去,phr v.,日常沟通,Hold up your picture so we can see it.,举起你的画，让我们能看见。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,hold up,authored,hold up · 单词里的小故事,小乐和朋友交换今天的小发现。举起你的画，让我们能看见。小乐说：“Hold up your picture so we can see it.”朋友听懂了，也想起自己遇到过的事。,,__________ your picture so we can see it.,Hold up,举起你的画，让我们能看见。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hold up 说一句自己的话。
hole,PET,1,孔；洞；穴,n.,日常沟通,We talked about the hole today.,我们今天谈到了孔。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hәul,https://github.com/skywind3000/ECDICT,offline-materials,hole,discussion,hole · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了孔。小乐说：“We talked about the hole today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,hole,我们今天谈到了孔。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hole 说一句自己的话。
homepage,PET,3,主页,n.,日常沟通,We talked about the homepage today.,我们今天谈到了主页。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hәumpeidʒ,https://github.com/skywind3000/ECDICT,offline-materials,homepage,discussion,homepage · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了主页。小乐说：“We talked about the homepage today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,homepage,我们今天谈到了主页。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 homepage 说一句自己的话。
honest,PET,2,诚实的；坦直的；可靠的,adj.,日常沟通,The person in the story is honest.,故事里的那个人是诚实的。,"[{""text"": ""honest"", ""kind"": ""root"", ""meaning"": ""诚实的""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ɒnist,https://github.com/skywind3000/ECDICT,offline-materials,honest,person-quality,honest · 单词里的小故事,同学们在给故事人物选词卡，小乐找到了合适的一张。故事里的那个人是诚实的。小乐说：“The person in the story is honest.”朋友听懂了，也想起自己遇到过的事。,,The person in the story is __________.,honest,故事里的那个人是诚实的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 honest 说一句自己的话。
honestly,PET,2,真诚地；公正地,adv.,日常沟通,Please answer honestly.,请诚实回答。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ɒnistli,https://github.com/skywind3000/ECDICT,offline-materials,honestly,authored,honestly · 单词里的小故事,小乐和朋友交换今天的小发现。请诚实回答。小乐说：“Please answer honestly.”朋友听懂了，也想起自己遇到过的事。,,Please answer __________.,honestly,请诚实回答。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 honestly 说一句自己的话。
honeymoon,PET,3,蜜月；蜜月假期,n.,日常沟通,We talked about the honeymoon today.,我们今天谈到了蜜月。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hʌnimu:n,https://github.com/skywind3000/ECDICT,offline-materials,honeymoon,discussion,honeymoon · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了蜜月。小乐说：“We talked about the honeymoon today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,honeymoon,我们今天谈到了蜜月。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 honeymoon 说一句自己的话。
hopeful,PET,2,有希望的；怀抱希望的；保持乐观的,adj.,日常沟通,I feel hopeful today.,我今天感到有希望的。,"[{""text"": ""hope"", ""kind"": ""root"", ""meaning"": ""希望""}, {""text"": ""-ful"", ""kind"": ""suffix"", ""meaning"": ""有……特征的；充满……的"", ""story"": ""-ful 可以追溯到古英语中表示“满的”的 full。今天它常表示具有某种特征。可以把它想成“装着某种特点”的小口袋。注意：独立单词 full 有两个 l，后缀 -ful 只有一个。"", ""source"": ""https://www.merriam-webster.com/dictionary/-ful""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hәupful,https://github.com/skywind3000/ECDICT,offline-materials,hopeful,feeling,hopeful · 单词里的小故事,老师请大家用一个词说说今天的感受，小乐先举了手。我今天感到有希望的。小乐说：“I feel hopeful today.”朋友听懂了，也想起自己遇到过的事。,,I feel __________ today.,hopeful,我今天感到有希望的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""We are hopeful about the next game."", ""zh"": ""我们对下一场比赛充满希望。""}]",想象你也在这个场景里。用 hopeful 说一句自己的话。
hopefully,PET,2,有希望地；如果希望能实现的话,adv.,日常沟通,"Hopefully, it will be sunny tomorrow.",希望明天是晴天。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hәjpfjli,https://github.com/skywind3000/ECDICT,offline-materials,hopefully,authored,hopefully · 单词里的小故事,"小乐和朋友交换今天的小发现。希望明天是晴天。小乐说：“Hopefully, it will be sunny tomorrow.”朋友听懂了，也想起自己遇到过的事。",,"__________, it will be sunny tomorrow.",Hopefully,希望明天是晴天。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hopefully 说一句自己的话。
hopeless,PET,2,没有希望的,adj.,日常沟通,The situation is difficult but not hopeless.,情况困难但并非没有希望。,"[{""text"": ""hope"", ""kind"": ""root"", ""meaning"": ""希望""}, {""text"": ""-less"", ""kind"": ""suffix"", ""meaning"": ""没有；缺少"", ""story"": ""-less 的历史形式来自古英语 -lēas，表示缺少。它像提醒我们看见一个空着的位置：这里少了什么？它与独立单词 less 的来历不能简单混在一起。"", ""source"": ""https://www.merriam-webster.com/dictionary/-less""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hәuplis,原创课堂释义与例句,offline-materials,hopeless,authored,hopeless · 单词里的小故事,小乐和朋友交换今天的小发现。情况困难但并非没有希望。小乐说：“The situation is difficult but not hopeless.”朋友听懂了，也想起自己遇到过的事。,,The situation is difficult but not __________.,hopeless,情况困难但并非没有希望。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""The team is not hopeless; it can still win."", ""zh"": ""这支队伍并非没有希望，它仍然能赢。""}]",想象你也在这个场景里。用 hopeless 说一句自己的话。
horse-riding,PET,3,骑马,n.,日常沟通,I want to learn more about horse-riding.,我想多了解一些骑马。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hɔ:sr'aɪdɪŋ,https://github.com/skywind3000/ECDICT,offline-materials,horse-riding,activity,horse-riding · 单词里的小故事,班级要举办兴趣日，小乐选了自己想了解的活动。我想多了解一些骑马。小乐说：“I want to learn more about horse-riding.”朋友听懂了，也想起自己遇到过的事。,,I want to learn more about __________.,horse-riding,我想多了解一些骑马。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 horse-riding 说一句自己的话。
hostel,PET,2,青年招待所；宿舍；旅店,n.,日常沟通,We visited the hostel today.,我们今天参观了青年招待所。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hɒstәl,https://github.com/skywind3000/ECDICT,offline-materials,hostel,place,hostel · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了青年招待所。小乐说：“We visited the hostel today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,hostel,我们今天参观了青年招待所。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hostel 说一句自己的话。
housework,PET,3,家事；家务,n.,日常沟通,We talked about the housework today.,我们今天谈到了家事。,"[{""text"": ""house"", ""kind"": ""compound"", ""meaning"": ""房屋""}, {""text"": ""work"", ""kind"": ""compound"", ""meaning"": ""劳动""}]",两个已有成分组合成一个词。结合它们的意思理解整体词义，但不要把这种现代拆分当作完整的历史词源。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hauswә:k,https://github.com/skywind3000/ECDICT,offline-materials,housework,discussion,housework · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了家事。小乐说：“We talked about the housework today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,housework,我们今天谈到了家事。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 housework 说一句自己的话。
how much,PET,3,多少；什么价钱；到什么程度,adv.,日常沟通,How much is this book?,这本书多少钱？,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,how much,authored,how much · 单词里的小故事,小乐和朋友交换今天的小发现。这本书多少钱？小乐说：“How much is this book?”朋友听懂了，也想起自己遇到过的事。,,__________ is this book?,How much,这本书多少钱？,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 how much 说一句自己的话。
hug,PET,2,紧抱；拥抱,n; v.,日常沟通,We talked about the hug today.,我们今天谈到了紧抱。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hʌg,https://github.com/skywind3000/ECDICT,offline-materials,hug,discussion,hug · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了紧抱。小乐说：“We talked about the hug today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,hug,我们今天谈到了紧抱。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hug 说一句自己的话。
human,PET,1,人类的；似人类的；人性的,adj; n.,日常沟通,The person in the story is human.,故事里的那个人是人类的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hju:mәn,https://github.com/skywind3000/ECDICT,offline-materials,human,person-quality,human · 单词里的小故事,同学们在给故事人物选词卡，小乐找到了合适的一张。故事里的那个人是人类的。小乐说：“The person in the story is human.”朋友听懂了，也想起自己遇到过的事。,,The person in the story is __________.,human,故事里的那个人是人类的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 human 说一句自己的话。
humid,PET,3,潮湿的；湿润的；多湿气的,adj.,日常沟通,It is humid today.,今天的天气是潮湿的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hju:mid,https://github.com/skywind3000/ECDICT,offline-materials,humid,weather-quality,humid · 单词里的小故事,出门前，小乐看了一眼窗外，把天气告诉家人。今天的天气是潮湿的。小乐说：“It is humid today.”朋友听懂了，也想起自己遇到过的事。,,It is __________ today.,humid,今天的天气是潮湿的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 humid 说一句自己的话。
hunger,PET,2,饥饿；渴望；饥荒,n.,日常沟通,We talked about the hunger today.,我们今天谈到了饥饿。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'hʌŋgә,https://github.com/skywind3000/ECDICT,offline-materials,hunger,discussion,hunger · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了饥饿。小乐说：“We talked about the hunger today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,hunger,我们今天谈到了饥饿。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hunger 说一句自己的话。
hunt,PET,2,狩猎；打猎；搜索,v.,日常沟通,Cats sometimes hunt at night.,猫有时会在夜间捕猎。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,hʌnt,https://github.com/skywind3000/ECDICT,offline-materials,hunt,authored,hunt · 单词里的小故事,小乐和朋友交换今天的小发现。猫有时会在夜间捕猎。小乐说：“Cats sometimes hunt at night.”朋友听懂了，也想起自己遇到过的事。,,Cats sometimes __________ at night.,hunt,猫有时会在夜间捕猎。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 hunt 说一句自己的话。
